lat,long,elev,timediff
408630265,-778334258,3331,0:39:33.330000,2a3c600a
408630340,-778334129,3331,0:39:33.430000,2a3c600a
408630417,-778334003,3331,0:39:33.530000,2a3c600a
408630498,-778333878,3330,0:39:33.630000,2a3c600a
408630564,-778333749,3331,0:39:33.730000,2a3c600a
408630640,-778333627,3331,0:39:33.830000,2a3c600a
408630640,-778333627,3331,0:39:33.920000,2a3c600a
408630712,-778333506,3331,0:39:33.960000,2a3c600a
408630853,-778333261,3331,0:39:34.070000,2a3c600a
408630923,-778333147,3331,0:39:34.160000,2a3c600a
408630923,-778333147,3331,0:39:34.270000,2a3c600a
408631058,-778332914,3330,0:39:34.370000,2a3c600a
408631058,-778332914,3330,0:39:34.670000,2a3c600a
408631122,-778332799,3331,0:39:34.710000,2a3c600a
408631185,-778332683,3330,0:39:34.870000,2a3c600a
408631246,-778332571,3331,0:39:34.890000,2a3c600a
408631313,-778332458,3330,0:39:34.930000,2a3c600a
408631376,-778332345,3330,0:39:34.990000,2a3c600a
408631443,-778332230,3330,0:39:35.120000,2a3c600a
408631501,-778332123,3330,0:39:35.220000,2a3c600a
408631563,-778332015,3330,0:39:35.300000,2a3c600a
408631625,-778331909,3331,0:39:35.420000,2a3c600a
408631689,-778331804,3330,0:39:35.500000,2a3c600a
408631751,-778331697,3331,0:39:35.690000,2a3c600a
408631810,-778331588,3330,0:39:35.750000,2a3c600a
408631875,-778331488,3330,0:39:35.880000,2a3c600a
408631936,-778331381,3330,0:39:35.910000,2a3c600a
408631995,-778331278,3330,0:39:36.090000,2a3c600a
408632061,-778331166,3330,0:39:36.110000,2a3c600a
408632122,-778331064,3331,0:39:36.300000,2a3c600a
408632180,-778330965,3331,0:39:36.310000,2a3c600a
408632241,-778330859,3331,0:39:36.500000,2a3c600a
408632297,-778330762,3331,0:39:36.580000,2a3c600a
408632354,-778330661,3331,0:39:36.610000,2a3c600a
408632408,-778330566,3331,0:39:36.740000,2a3c600a
408632467,-778330466,3331,0:39:36.830000,2a3c600a
408632521,-778330372,3331,0:39:36.930000,2a3c600a
408632574,-778330281,3331,0:39:37.030000,2a3c600a
408632631,-778330181,3331,0:39:37.140000,2a3c600a
408632683,-778330091,3331,0:39:37.240000,2a3c600a
408632735,-778329999,3331,0:39:37.340000,2a3c600a
408632789,-778329906,3331,0:39:37.440000,2a3c600a
408632839,-778329812,3331,0:39:37.600000,2a3c600a
408632891,-778329720,3330,0:39:37.650000,2a3c600a
408632945,-778329629,3331,0:39:37.750000,2a3c600a
408632996,-778329538,3331,0:39:37.770000,2a3c600a
408633048,-778329447,3331,0:39:37.890000,2a3c600a
408633101,-778329357,3331,0:39:37.950000,2a3c600a
408633158,-778329267,3331,0:39:38.060000,2a3c600a
408633208,-778329178,3331,0:39:38.150000,2a3c600a
408633259,-778329089,3331,0:39:38.250000,2a3c600a
408633311,-778329000,3331,0:39:38.350000,2a3c600a
408633364,-778328914,3331,0:39:38.450000,2a3c600a
408633409,-778328823,3330,0:39:38.550000,2a3c600a
408633467,-778328739,3331,0:39:38.650000,2a3c600a
408633517,-778328652,3331,0:39:38.760000,2a3c600a
408633569,-778328565,3331,0:39:38.860000,2a3c600a
408633620,-778328477,3331,0:39:38.960000,2a3c600a
408633675,-778328395,3331,0:39:39.060000,2a3c600a
408633722,-778328315,3331,0:39:39.220000,2a3c600a
408633773,-778328233,3330,0:39:39.310000,2a3c600a
408633824,-778328151,3331,0:39:39.440000,2a3c600a
408633870,-778328070,3331,0:39:39.520000,2a3c600a
408633918,-778327994,3331,0:39:39.590000,2a3c600a
408633962,-778327916,3331,0:39:39.770000,2a3c600a
408634009,-778327839,3331,0:39:39.800000,2a3c600a
408634050,-778327765,3331,0:39:39.980000,2a3c600a
408634095,-778327693,3331,0:39:40,2a3c600a
408634140,-778327612,3331,0:39:40.190000,2a3c600a
408634180,-778327545,3331,0:39:40.260000,2a3c600a
408634221,-778327474,3331,0:39:40.310000,2a3c600a
408634263,-778327401,3331,0:39:40.410000,2a3c600a
408634302,-778327330,3331,0:39:40.640000,2a3c600a
408634343,-778327266,3331,0:39:40.650000,2a3c600a
408634378,-778327198,3331,0:39:40.800000,2a3c600a
408634416,-778327136,3330,0:39:40.820000,2a3c600a
408634451,-778327071,3330,0:39:41,2a3c600a
408634488,-778327010,3330,0:39:41.030000,2a3c600a
408634521,-778326943,3330,0:39:41.210000,2a3c600a
408634550,-778326891,3330,0:39:41.230000,2a3c600a
408634579,-778326837,3330,0:39:41.410000,2a3c600a
408634610,-778326784,3330,0:39:41.430000,2a3c600a
408634639,-778326732,3330,0:39:41.840000,2a3c600a
408634662,-778326687,3330,0:39:42.030000,2a3c600a
408634692,-778326640,3330,0:39:42.040000,2a3c600a
408634717,-778326596,3330,0:39:42.230000,2a3c600a
408634738,-778326554,3330,0:39:42.250000,2a3c600a
408634761,-778326515,3330,0:39:42.440000,2a3c600a
408634789,-778326465,3330,0:39:42.460000,2a3c600a
408634806,-778326438,3329,0:39:42.650000,2a3c600a
408634829,-778326402,3330,0:39:42.760000,2a3c600a
408634847,-778326371,3329,0:39:42.870000,2a3c600a
408634863,-778326339,3329,0:39:42.970000,2a3c600a
408634885,-778326304,3330,0:39:43.030000,2a3c600a
408634899,-778326271,3329,0:39:43.070000,2a3c600a
408634920,-778326242,3329,0:39:43.160000,2a3c600a
408634935,-778326211,3329,0:39:43.230000,2a3c600a
408634953,-778326178,3329,0:39:43.280000,2a3c600a
408634988,-778326133,3329,0:39:43.310000,2a3c600a
408635000,-778326108,3329,0:39:43.380000,2a3c600a
408635022,-778326078,3328,0:39:43.440000,2a3c600a
408635041,-778326046,3328,0:39:43.530000,2a3c600a
408635057,-778326017,3328,0:39:43.580000,2a3c600a
408635077,-778325987,3328,0:39:43.650000,2a3c600a
408635091,-778325960,3328,0:39:43.680000,2a3c600a
408635107,-778325933,3329,0:39:43.790000,2a3c600a
408635119,-778325908,3328,0:39:43.890000,2a3c600a
408635134,-778325883,3328,0:39:43.980000,2a3c600a
408635149,-778325855,3329,0:39:44.090000,2a3c600a
408635160,-778325838,3329,0:39:44.150000,2a3c600a
408635172,-778325815,3329,0:39:44.250000,2a3c600a
408635182,-778325806,3329,0:39:44.350000,2a3c600a
408635194,-778325789,3329,0:39:44.450000,2a3c600a
408635199,-778325779,3329,0:39:44.550000,2a3c600a
408635204,-778325765,3329,0:39:44.650000,2a3c600a
408635211,-778325752,3329,0:39:44.750000,2a3c600a
408635214,-778325752,3328,0:39:44.850000,2a3c600a
408635220,-778325743,3328,0:39:44.950000,2a3c600a
408635228,-778325727,3328,0:39:45.050000,2a3c600a
408635226,-778325729,3329,0:39:45.150000,2a3c600a
408635226,-778325730,3329,0:39:45.250000,2a3c600a
408635224,-778325731,3328,0:39:45.350000,2a3c600a
408635223,-778325735,3329,0:39:45.450000,2a3c600a
408635221,-778325738,3329,0:39:45.550000,2a3c600a
408635222,-778325737,3329,0:39:45.630000,2a3c600a
408635222,-778325735,3329,0:39:45.730000,2a3c600a
408635222,-778325734,3329,0:39:45.830000,2a3c600a
408635223,-778325735,3329,0:39:45.940000,2a3c600a
408635232,-778325724,3329,0:39:46.040000,2a3c600a
408635228,-778325731,3329,0:39:46.130000,2a3c600a
408635230,-778325731,3329,0:39:46.230000,2a3c600a
408635228,-778325731,3328,0:39:46.340000,2a3c600a
408635228,-778325732,3329,0:39:46.430000,2a3c600a
408635228,-778325732,3329,0:39:46.530000,2a3c600a
408635227,-778325731,3329,0:39:46.640000,2a3c600a
408635227,-778325731,3329,0:39:46.730000,2a3c600a
408635227,-778325731,3329,0:39:46.830000,2a3c600a
408635227,-778325732,3328,0:39:46.930000,2a3c600a
408635232,-778325730,3328,0:39:47.030000,2a3c600a
408635231,-778325730,3329,0:39:47.140000,2a3c600a
408635231,-778325729,3329,0:39:47.230000,2a3c600a
408635231,-778325729,3328,0:39:47.330000,2a3c600a
408635232,-778325731,3329,0:39:47.430000,2a3c600a
408635232,-778325730,3329,0:39:47.530000,2a3c600a
408635231,-778325729,3329,0:39:47.630000,2a3c600a
408635232,-778325729,3328,0:39:47.730000,2a3c600a
408635231,-778325729,3329,0:39:47.830000,2a3c600a
408635232,-778325730,3329,0:39:47.930000,2a3c600a
408635234,-778325729,3329,0:39:48.030000,2a3c600a
408635234,-778325729,3329,0:39:48.130000,2a3c600a
408635234,-778325729,3329,0:39:48.230000,2a3c600a
408635234,-778325729,3329,0:39:48.330000,2a3c600a
408635234,-778325729,3329,0:39:48.440000,2a3c600a
408635234,-778325729,3329,0:39:48.530000,2a3c600a
408635234,-778325729,3329,0:39:48.630000,2a3c600a
408635234,-778325729,3329,0:39:48.710000,2a3c600a
408635234,-778325729,3329,0:39:48.820000,2a3c600a
408635234,-778325729,3329,0:39:48.910000,2a3c600a
408635236,-778325727,3329,0:39:49.020000,2a3c600a
408635236,-778325727,3329,0:39:49.120000,2a3c600a
408635236,-778325727,3329,0:39:49.220000,2a3c600a
408635236,-778325727,3329,0:39:49.320000,2a3c600a
408635236,-778325727,3329,0:39:49.420000,2a3c600a
408635236,-778325727,3329,0:39:49.550000,2a3c600a
408635236,-778325727,3329,0:39:49.760000,2a3c600a
408635236,-778325727,3329,0:39:49.810000,2a3c600a
408635236,-778325727,3329,0:39:49.960000,2a3c600a
408635236,-778325727,3329,0:39:50.070000,2a3c600a
408635236,-778325727,3329,0:39:50.130000,2a3c600a
408635236,-778325727,3329,0:39:50.280000,2a3c600a
408635236,-778325727,3329,0:39:50.440000,2a3c600a
408635236,-778325727,3329,0:39:50.700000,2a3c600a
408635236,-778325727,3329,0:39:50.750000,2a3c600a
408635236,-778325727,3329,0:39:50.860000,2a3c600a
408635236,-778325727,3329,0:40:00.950000,2a3c600a
408635236,-778325727,3329,0:40:00.980000,2a3c600a
408635236,-778325727,3329,0:40:01,2a3c600a
408635236,-778325727,3329,0:40:01.020000,2a3c600a
408635236,-778325727,3329,0:40:01.050000,2a3c600a
408635236,-778325727,3329,0:40:01.060000,2a3c600a
408635236,-778325727,3329,0:40:01.080000,2a3c600a
408635236,-778325727,3329,0:40:01.390000,2a3c600a
408635236,-778325727,3329,0:40:01.400000,2a3c600a
408635236,-778325727,3329,0:40:01.420000,2a3c600a
408635236,-778325727,3329,0:40:01.430000,2a3c600a
408635236,-778325727,3329,0:40:01.440000,2a3c600a
408635236,-778325727,3329,0:40:01.450000,2a3c600a
408635237,-778325727,3329,0:40:01.460000,2a3c600a
408635237,-778325727,3329,0:40:01.530000,2a3c600a
408635237,-778325727,3329,0:40:01.550000,2a3c600a
408635237,-778325727,3329,0:40:01.560000,2a3c600a
408635237,-778325727,3329,0:40:01.570000,2a3c600a
408635237,-778325727,3329,0:40:01.600000,2a3c600a
408635237,-778325727,3329,0:40:01.610000,2a3c600a
408635237,-778325727,3329,0:40:01.620000,2a3c600a
408635237,-778325727,3329,0:40:01.630000,2a3c600a
408635237,-778325727,3329,0:40:01.660000,2a3c600a
408635237,-778325726,3329,0:40:01.670000,2a3c600a
408635237,-778325726,3329,0:40:01.680000,2a3c600a
408635237,-778325726,3329,0:40:01.690000,2a3c600a
408635237,-778325726,3329,0:40:01.720000,2a3c600a
408635237,-778325726,3329,0:40:01.730000,2a3c600a
408635237,-778325726,3329,0:40:01.740000,2a3c600a
408635237,-778325726,3329,0:40:01.750000,2a3c600a
408635237,-778325726,3329,0:40:01.790000,2a3c600a
408635237,-778325726,3329,0:40:01.800000,2a3c600a
408635237,-778325726,3329,0:40:01.810000,2a3c600a
408635237,-778325726,3329,0:40:01.840000,2a3c600a
408635237,-778325726,3329,0:40:01.850000,2a3c600a
408635237,-778325726,3329,0:40:01.860000,2a3c600a
408635237,-778325726,3329,0:40:01.870000,2a3c600a
408635237,-778325726,3329,0:40:01.910000,2a3c600a
408635237,-778325726,3329,0:40:01.920000,2a3c600a
408635237,-778325726,3329,0:40:01.930000,2a3c600a
408635237,-778325726,3329,0:40:01.970000,2a3c600a
408635237,-778325726,3329,0:40:01.970000,2a3c600a
408635237,-778325726,3329,0:40:02.020000,2a3c600a
408635237,-778325726,3329,0:40:02.030000,2a3c600a
408635237,-778325726,3329,0:40:02.040000,2a3c600a
408635238,-778325726,3329,0:40:02.050000,2a3c600a
408635238,-778325726,3329,0:40:02.100000,2a3c600a
408635238,-778325726,3329,0:40:02.110000,2a3c600a
408635238,-778325726,3329,0:40:02.120000,2a3c600a
408635238,-778325726,3329,0:40:02.120000,2a3c600a
408635238,-778325726,3329,0:40:02.150000,2a3c600a
408635238,-778325726,3329,0:40:02.160000,2a3c600a
408635238,-778325726,3329,0:40:02.170000,2a3c600a
408635238,-778325726,3329,0:40:02.180000,2a3c600a
408635238,-778325726,3329,0:40:02.210000,2a3c600a
408635238,-778325726,3329,0:40:02.220000,2a3c600a
408635238,-778325726,3329,0:40:02.230000,2a3c600a
408635238,-778325726,3329,0:40:02.250000,2a3c600a
408635238,-778325726,3329,0:40:02.270000,2a3c600a
408635238,-778325726,3329,0:40:02.280000,2a3c600a
408635238,-778325726,3329,0:40:02.310000,2a3c600a
408635238,-778325726,3329,0:40:02.330000,2a3c600a
408635238,-778325726,3329,0:40:02.350000,2a3c600a
408635238,-778325726,3329,0:40:02.360000,2a3c600a
408635238,-778325726,3329,0:40:02.390000,2a3c600a
408635238,-778325725,3329,0:40:02.400000,2a3c600a
408635238,-778325725,3329,0:40:02.410000,2a3c600a
408635238,-778325725,3329,0:40:02.420000,2a3c600a
408635238,-778325725,3329,0:40:02.450000,2a3c600a
408635238,-778325725,3329,0:40:02.460000,2a3c600a
408635238,-778325725,3329,0:40:02.470000,2a3c600a
408635238,-778325725,3329,0:40:02.480000,2a3c600a
408635238,-778325725,3329,0:40:02.530000,2a3c600a
408635238,-778325725,3329,0:40:02.540000,2a3c600a
408635238,-778325725,3329,0:40:02.570000,2a3c600a
408635238,-778325725,3329,0:40:02.590000,2a3c600a
408635238,-778325725,3329,0:40:02.600000,2a3c600a
408635238,-778325725,3329,0:40:02.630000,2a3c600a
408635238,-778325725,3329,0:40:02.640000,2a3c600a
408635238,-778325725,3329,0:40:02.660000,2a3c600a
408635238,-778325725,3329,0:40:02.690000,2a3c600a
408635238,-778325725,3329,0:40:02.700000,2a3c600a
408635238,-778325725,3329,0:40:02.720000,2a3c600a
408635238,-778325725,3329,0:40:02.740000,2a3c600a
408635238,-778325725,3329,0:40:02.750000,2a3c600a
408635238,-778325725,3329,0:40:02.760000,2a3c600a
408635238,-778325725,3329,0:40:02.760000,2a3c600a
408635238,-778325725,3329,0:40:02.770000,2a3c600a
408635238,-778325725,3329,0:40:02.800000,2a3c600a
408635238,-778325725,3329,0:40:02.820000,2a3c600a
408635238,-778325725,3329,0:40:02.830000,2a3c600a
408635238,-778325725,3329,0:40:02.860000,2a3c600a
408635238,-778325725,3329,0:40:02.870000,2a3c600a
408635238,-778325725,3329,0:40:02.880000,2a3c600a
408635238,-778325725,3329,0:40:02.890000,2a3c600a
408635238,-778325725,3329,0:40:02.920000,2a3c600a
408635238,-778325725,3329,0:40:02.930000,2a3c600a
408635238,-778325725,3329,0:40:02.950000,2a3c600a
408635238,-778325725,3329,0:40:02.980000,2a3c600a
408635238,-778325725,3329,0:40:02.980000,2a3c600a
408635238,-778325725,3329,0:40:02.990000,2a3c600a
408635238,-778325725,3329,0:40:03,2a3c600a
408635238,-778325725,3329,0:40:03.050000,2a3c600a
408635238,-778325725,3329,0:40:03.060000,2a3c600a
408635238,-778325725,3329,0:40:03.070000,2a3c600a
408635238,-778325725,3329,0:40:03.080000,2a3c600a
408635238,-778325725,3329,0:40:03.150000,2a3c600a
408635238,-778325725,3329,0:40:03.250000,2a3c600a
408635238,-778325725,3329,0:40:03.330000,2a3c600a
408635238,-778325725,3329,0:40:03.430000,2a3c600a
408635238,-778325725,3329,0:40:03.530000,2a3c600a
408635238,-778325725,3329,0:40:03.630000,2a3c600a
408635238,-778325725,3329,0:40:03.740000,2a3c600a
408635238,-778325725,3329,0:40:03.840000,2a3c600a
408635238,-778325725,3329,0:40:03.930000,2a3c600a
408635238,-778325725,3329,0:40:04.030000,2a3c600a
408635238,-778325725,3329,0:40:04.130000,2a3c600a
408635238,-778325725,3329,0:40:04.230000,2a3c600a
408635238,-778325725,3329,0:40:04.330000,2a3c600a
408635238,-778325725,3329,0:40:04.430000,2a3c600a
408635238,-778325725,3329,0:40:05.020000,2a3c600a
408635238,-778325725,3329,0:40:05.100000,2a3c600a
408635238,-778325725,3329,0:40:05.190000,2a3c600a
408635238,-778325725,3329,0:40:05.320000,2a3c600a
408635238,-778325725,3329,0:40:05.400000,2a3c600a
408635238,-778325725,3329,0:40:05.420000,2a3c600a
408635238,-778325725,3329,0:40:05.460000,2a3c600a
408635238,-778325725,3329,0:40:05.480000,2a3c600a
408635238,-778325725,3329,0:40:05.730000,2a3c600a
408635238,-778325725,3329,0:40:05.900000,2a3c600a
408635238,-778325725,3329,0:40:06.090000,2a3c600a
408635238,-778325725,3329,0:40:06.300000,2a3c600a
408635238,-778325725,3329,0:40:06.390000,2a3c600a
408635238,-778325725,3329,0:40:06.480000,2a3c600a
408635238,-778325725,3329,0:40:06.610000,2a3c600a
408635239,-778325725,3330,0:40:06.720000,2a3c600a
408635239,-778325725,3330,0:40:06.830000,2a3c600a
408635239,-778325725,3330,0:40:06.920000,2a3c600a
408635239,-778325725,3330,0:40:07.040000,2a3c600a
408635239,-778325725,3330,0:40:07.130000,2a3c600a
408635239,-778325725,3330,0:40:07.200000,2a3c600a
408635238,-778325725,3330,0:40:07.240000,2a3c600a
408635238,-778325725,3330,0:40:07.330000,2a3c600a
408635238,-778325725,3330,0:40:07.390000,2a3c600a
408635238,-778325725,3330,0:40:07.450000,2a3c600a
408635239,-778325725,3330,0:40:07.620000,2a3c600a
408635239,-778325725,3330,0:40:07.740000,2a3c600a
408635239,-778325725,3330,0:40:07.800000,2a3c600a
408635239,-778325725,3330,0:40:07.850000,2a3c600a
408635239,-778325725,3330,0:40:07.910000,2a3c600a
408635239,-778325725,3330,0:40:07.930000,2a3c600a
408635239,-778325725,3330,0:40:07.950000,2a3c600a
408635238,-778325725,3330,0:40:07.990000,2a3c600a
408635238,-778325725,3330,0:40:08,2a3c600a
408635238,-778325725,3330,0:40:08.010000,2a3c600a
408635239,-778325725,3330,0:40:08.040000,2a3c600a
408635239,-778325725,3330,0:40:08.130000,2a3c600a
408635239,-778325725,3330,0:40:08.230000,2a3c600a
408635239,-778325725,3330,0:40:08.330000,2a3c600a
408635239,-778325725,3330,0:40:08.430000,2a3c600a
408635239,-778325725,3330,0:40:08.540000,2a3c600a
408635239,-778325725,3330,0:40:08.630000,2a3c600a
408635239,-778325725,3330,0:40:08.730000,2a3c600a
408635239,-778325725,3330,0:40:08.830000,2a3c600a
408635239,-778325725,3330,0:40:08.930000,2a3c600a
408635239,-778325725,3330,0:40:09.050000,2a3c600a
408635239,-778325725,3330,0:40:09.130000,2a3c600a
408635239,-778325725,3330,0:40:09.250000,2a3c600a
408635238,-778325725,3330,0:40:09.330000,2a3c600a
408635238,-778325725,3330,0:40:09.430000,2a3c600a
408635238,-778325725,3330,0:40:09.530000,2a3c600a
408635238,-778325725,3330,0:40:09.630000,2a3c600a
408635238,-778325725,3330,0:40:09.730000,2a3c600a
408635238,-778325725,3330,0:40:09.830000,2a3c600a
408635238,-778325725,3330,0:40:09.930000,2a3c600a
408635238,-778325725,3330,0:40:10.030000,2a3c600a
408635238,-778325725,3330,0:40:10.130000,2a3c600a
408635238,-778325725,3330,0:40:10.230000,2a3c600a
408635238,-778325725,3330,0:40:10.330000,2a3c600a
408635238,-778325725,3330,0:40:10.430000,2a3c600a
408635238,-778325725,3330,0:40:10.550000,2a3c600a
408635238,-778325725,3330,0:40:10.630000,2a3c600a
408635238,-778325725,3330,0:40:10.730000,2a3c600a
408635238,-778325725,3330,0:40:10.830000,2a3c600a
408635238,-778325725,3330,0:40:10.930000,2a3c600a
408635238,-778325725,3330,0:40:11.030000,2a3c600a
408635238,-778325725,3330,0:40:11.140000,2a3c600a
408635238,-778325725,3330,0:40:11.230000,2a3c600a
408635238,-778325725,3330,0:40:11.340000,2a3c600a
408635238,-778325725,3330,0:40:11.450000,2a3c600a
408635238,-778325725,3330,0:40:11.530000,2a3c600a
408635238,-778325725,3330,0:40:11.630000,2a3c600a
408635238,-778325725,3330,0:40:11.730000,2a3c600a
408635238,-778325725,3330,0:40:11.830000,2a3c600a
408635238,-778325725,3330,0:40:11.930000,2a3c600a
408635238,-778325724,3330,0:40:12.030000,2a3c600a
408635238,-778325724,3330,0:40:12.130000,2a3c600a
408635238,-778325724,3330,0:40:12.230000,2a3c600a
408635238,-778325724,3330,0:40:12.330000,2a3c600a
408635238,-778325724,3330,0:40:12.430000,2a3c600a
408635238,-778325724,3330,0:40:12.530000,2a3c600a
408635238,-778325724,3330,0:40:12.630000,2a3c600a
408635238,-778325724,3330,0:40:12.730000,2a3c600a
408635238,-778325724,3330,0:40:12.830000,2a3c600a
408635238,-778325724,3330,0:40:12.940000,2a3c600a
408635238,-778325724,3330,0:40:13.030000,2a3c600a
408635238,-778325724,3330,0:40:13.130000,2a3c600a
408635238,-778325724,3330,0:40:13.230000,2a3c600a
408635238,-778325724,3330,0:40:13.330000,2a3c600a
408635238,-778325724,3330,0:40:13.430000,2a3c600a
408635238,-778325724,3330,0:40:13.530000,2a3c600a
408635238,-778325724,3330,0:40:13.630000,2a3c600a
408635238,-778325724,3330,0:40:13.730000,2a3c600a
408635238,-778325724,3330,0:40:13.780000,2a3c600a
408635238,-778325724,3330,0:40:13.880000,2a3c600a
408635238,-778325724,3330,0:40:13.980000,2a3c600a
408635238,-778325724,3330,0:40:14.080000,2a3c600a
408635238,-778325724,3330,0:40:14.190000,2a3c600a
408635238,-778325724,3330,0:40:14.280000,2a3c600a
408635238,-778325724,3330,0:40:14.390000,2a3c600a
408635238,-778325724,3330,0:40:14.500000,2a3c600a
408635238,-778325724,3330,0:40:14.580000,2a3c600a
408635238,-778325724,3330,0:40:14.680000,2a3c600a
408635238,-778325724,3330,0:40:14.780000,2a3c600a
408635238,-778325724,3330,0:40:14.880000,2a3c600a
408635238,-778325724,3330,0:40:14.980000,2a3c600a
408635238,-778325724,3330,0:40:15.080000,2a3c600a
408635238,-778325724,3330,0:40:15.180000,2a3c600a
408635238,-778325724,3330,0:40:15.280000,2a3c600a
408635238,-778325724,3330,0:40:15.380000,2a3c600a
408635238,-778325724,3330,0:40:15.480000,2a3c600a
408635238,-778325724,3330,0:40:15.580000,2a3c600a
408635238,-778325724,3330,0:40:15.690000,2a3c600a
408635238,-778325724,3330,0:40:15.780000,2a3c600a
408635238,-778325724,3330,0:40:15.880000,2a3c600a
408635238,-778325724,3330,0:40:15.960000,2a3c600a
408635238,-778325724,3330,0:40:16.060000,2a3c600a
408635238,-778325724,3330,0:40:16.160000,2a3c600a
408635238,-778325724,3330,0:40:16.260000,2a3c600a
408635238,-778325724,3330,0:40:16.360000,2a3c600a
408635238,-778325724,3330,0:40:16.460000,2a3c600a
408635238,-778325724,3330,0:40:16.560000,2a3c600a
408635238,-778325724,3330,0:40:16.660000,2a3c600a
408635238,-778325724,3330,0:40:16.760000,2a3c600a
408635238,-778325724,3330,0:40:16.860000,2a3c600a
408635238,-778325724,3330,0:40:16.960000,2a3c600a
408635238,-778325724,3330,0:40:17.060000,2a3c600a
408635238,-778325724,3330,0:40:17.160000,2a3c600a
408635238,-778325724,3330,0:40:17.260000,2a3c600a
408635238,-778325724,3330,0:40:17.370000,2a3c600a
408635238,-778325724,3330,0:40:17.460000,2a3c600a
408635238,-778325724,3330,0:40:17.560000,2a3c600a
408635238,-778325724,3330,0:40:17.660000,2a3c600a
408635238,-778325724,3330,0:40:17.770000,2a3c600a
408635238,-778325724,3330,0:40:17.890000,2a3c600a
408635238,-778325724,3330,0:40:17.960000,2a3c600a
408635238,-778325724,3330,0:40:18.060000,2a3c600a
408635238,-778325724,3330,0:40:18.160000,2a3c600a
408635238,-778325724,3330,0:40:18.260000,2a3c600a
408635238,-778325724,3330,0:40:18.360000,2a3c600a
408635238,-778325724,3330,0:40:18.460000,2a3c600a
408635238,-778325724,3330,0:40:18.560000,2a3c600a
408635238,-778325724,3330,0:40:18.660000,2a3c600a
408635238,-778325724,3330,0:40:18.760000,2a3c600a
408635238,-778325724,3330,0:40:18.860000,2a3c600a
408635238,-778325724,3330,0:40:18.970000,2a3c600a
408635238,-778325724,3330,0:40:19.060000,2a3c600a
408635238,-778325724,3330,0:40:19.160000,2a3c600a
408635238,-778325724,3330,0:40:19.260000,2a3c600a
408635238,-778325724,3330,0:40:19.360000,2a3c600a
408635238,-778325724,3330,0:40:19.820000,2a3c600a
408635238,-778325724,3330,0:40:19.890000,2a3c600a
408635238,-778325724,3330,0:40:19.960000,2a3c600a
408635238,-778325724,3330,0:40:20.050000,2a3c600a
408635238,-778325724,3330,0:40:20.150000,2a3c600a
408635238,-778325724,3330,0:40:20.230000,2a3c600a
408635238,-778325723,3330,0:40:20.430000,2a3c600a
408635238,-778325723,3330,0:40:20.590000,2a3c600a
408635238,-778325723,3330,0:40:20.640000,2a3c600a
408635238,-778325723,3330,0:40:20.840000,2a3c600a
408635238,-778325723,3330,0:40:20.910000,2a3c600a
408635238,-778325723,3330,0:40:21.050000,2a3c600a
408635238,-778325723,3330,0:40:21.120000,2a3c600a
408635238,-778325723,3330,0:40:21.250000,2a3c600a
408635238,-778325723,3330,0:40:21.310000,2a3c600a
408635238,-778325723,3330,0:40:21.450000,2a3c600a
408635238,-778325723,3330,0:40:21.660000,2a3c600a
408635238,-778325723,3330,0:40:21.740000,2a3c600a
408635238,-778325723,3330,0:40:21.760000,2a3c600a
408635238,-778325723,3330,0:40:21.870000,2a3c600a
408635238,-778325723,3330,0:40:21.990000,2a3c600a
408635238,-778325723,3330,0:40:22.080000,2a3c600a
408635238,-778325723,3330,0:40:22.190000,2a3c600a
408635238,-778325723,3330,0:40:22.280000,2a3c600a
408635238,-778325723,3330,0:40:22.380000,2a3c600a
408635238,-778325723,3330,0:40:22.520000,2a3c600a
408635238,-778325723,3330,0:40:22.650000,2a3c600a
408635238,-778325723,3330,0:40:22.690000,2a3c600a
408635238,-778325723,3330,0:40:22.710000,2a3c600a
408635238,-778325723,3330,0:40:22.790000,2a3c600a
408635238,-778325723,3330,0:40:22.900000,2a3c600a
408635238,-778325723,3330,0:40:23.010000,2a3c600a
408635238,-778325723,3330,0:40:23.020000,2a3c600a
408635238,-778325723,3330,0:40:23.060000,2a3c600a
408635238,-778325723,3330,0:40:23.110000,2a3c600a
408635238,-778325723,3330,0:40:23.200000,2a3c600a
408635238,-778325723,3330,0:40:23.220000,2a3c600a
408635238,-778325723,3330,0:40:23.230000,2a3c600a
408635238,-778325723,3330,0:40:23.240000,2a3c600a
408635238,-778325723,3330,0:40:23.320000,2a3c600a
408635238,-778325723,3330,0:40:23.420000,2a3c600a
408635238,-778325723,3330,0:40:23.510000,2a3c600a
408635238,-778325723,3330,0:40:23.610000,2a3c600a
408635238,-778325723,3330,0:40:23.710000,2a3c600a
408635238,-778325723,3330,0:40:23.810000,2a3c600a
408635238,-778325723,3330,0:40:23.910000,2a3c600a
408635238,-778325722,3330,0:40:24.020000,2a3c600a
408635238,-778325722,3330,0:40:24.130000,2a3c600a
408635238,-778325722,3330,0:40:24.210000,2a3c600a
408635238,-778325722,3330,0:40:24.460000,2a3c600a
408635238,-778325722,3330,0:40:24.690000,2a3c600a
408635238,-778325722,3330,0:40:24.730000,2a3c600a
408635238,-778325722,3330,0:40:24.930000,2a3c600a
408635238,-778325722,3330,0:40:24.990000,2a3c600a
408635238,-778325722,3330,0:40:25.140000,2a3c600a
408635238,-778325722,3330,0:40:25.200000,2a3c600a
